datetime_AEST,CO,NO2,O3,PM2.5,PM10
2022-02-08 01:00:00+00:00,0.040882352941176474,2.3402941176470584,3.8466470588235295,1.0469411764705883,5.8654705882352935
2022-02-08 02:00:00+00:00,0.043941176470588234,2.3363529411764703,3.4506470588235296,1.3798235294117647,5.070117647058824
2022-02-08 03:00:00+00:00,0.04558823529411765,2.5151764705882353,2.360941176470588,0.960235294117647,5.469117647058823
2022-02-08 04:00:00+00:00,0.04623529411764706,3.0001764705882352,1.6491176470588236,1.360176470588235,6.805588235294117
2022-02-08 05:00:00+00:00,0.05905882352941177,4.03264705882353,0.9843529411764704,0.994294117647059,11.14164705882353
2022-02-08 06:00:00+00:00,0.07441176470588234,4.376176470588235,1.3633529411764707,1.6967058823529413,11.33470588235294
2022-02-08 07:00:00+00:00,0.0666470588235294,4.2127647058823525,2.2212352941176468,1.4981764705882354,13.377705882352942
2022-02-08 08:00:00+00:00,0.048999999999999995,2.405294117647059,4.298470588235294,1.4736470588235293,8.751941176470588
2022-02-08 09:00:00+00:00,0.04476470588235294,2.0186470588235292,6.619882352941176,2.075235294117647,6.667882352941176
2022-02-08 10:00:00+00:00,0.04088235294117647,1.7111176470588234,8.763235294117647,1.1002352941176472,6.751176470588235
2022-02-08 11:00:00+00:00,0.04029411764705883,1.6182352941176472,11.006588235294117,1.9448823529411765,5.664058823529412
2022-02-08 12:00:00+00:00,0.038764705882352944,1.4031764705882352,13.008294117647058,2.120764705882353,5.9393529411764705
2022-02-08 13:00:00+00:00,0.038411764705882354,1.4160588235294118,14.607176470588236,1.1207647058823529,6.499882352941176
2022-02-08 14:00:00+00:00,0.03847058823529412,1.7549411764705882,15.240352941176472,1.441529411764706,6.909294117647058
2022-02-08 15:00:00+00:00,0.038647058823529416,1.8168823529411764,15.30694117647059,1.3264117647058824,7.686588235294117
2022-02-08 16:00:00+00:00,0.039705882352941174,1.9048823529411767,14.638176470588235,1.5750000000000002,7.340941176470588
2022-02-08 17:00:00+00:00,0.0453125,2.3150625000000002,14.206,0.7795000000000001,9.6486875
2022-02-08 18:00:00+00:00,0.04847058823529411,1.9297647058823528,12.725117647058823,2.063470588235294,10.845
2022-02-08 19:00:00+00:00,0.05241176470588235,2.4713529411764705,11.588823529411764,0.789235294117647,10.25235294117647
2022-02-08 20:00:00+00:00,0.05088235294117647,2.642352941176471,8.588176470588236,1.429529411764706,10.251823529411766
2022-02-08 21:00:00+00:00,0.05552941176470588,3.1310000000000002,6.406411764705882,1.8250588235294118,8.879941176470588
2022-02-08 22:00:00+00:00,0.050823529411764705,2.431,5.4707647058823525,1.6949411764705882,7.444470588235294
2022-02-08 23:00:00+00:00,0.05152941176470588,2.3494705882352944,4.204882352941176,1.5863529411764705,5.7571176470588235
2022-02-09 00:00:00+00:00,0.0,0.0,0.0,1.4929411764705882,4.9922941176470585
2022-02-09 01:00:00+00:00,0.04582352941176471,1.9988823529411766,3.2756470588235294,3.074470588235294,4.877058823529412
2022-02-09 02:00:00+00:00,0.05070588235294118,2.4506470588235296,2.928176470588235,1.748764705882353,4.898176470588235
2022-02-09 03:00:00+00:00,0.05011764705882353,3.397117647058824,3.5103529411764707,2.2846470588235293,5.186117647058824
2022-02-09 04:00:00+00:00,0.04711764705882353,3.5977647058823528,3.0201764705882352,1.4615882352941176,6.170823529411765
2022-02-09 05:00:00+00:00,0.04729411764705883,4.2392352941176465,2.3825882352941177,1.5558823529411765,8.577588235294119
2022-02-09 06:00:00+00:00,0.05305882352941177,5.1055882352941175,1.950941176470588,1.4996470588235293,13.100941176470588
2022-02-09 07:00:00+00:00,0.06347058823529411,5.602235294117647,1.9583529411764706,0.9530000000000001,14.269117647058822
2022-02-09 08:00:00+00:00,0.051500000000000004,4.469625,3.23225,1.6426249999999998,13.365
2022-02-09 09:00:00+00:00,0.0435625,3.2923125,5.745125,1.9061249999999998,13.2205
2022-02-09 10:00:00+00:00,0.052647058823529415,2.8109411764705885,7.7042352941176455,2.091705882352941,10.508588235294116
2022-02-09 11:00:00+00:00,0.049705882352941176,2.483,10.01894117647059,2.5901764705882355,8.729
2022-02-09 12:00:00+00:00,0.04764705882352942,2.0896470588235294,12.503529411764706,3.498294117647059,8.609588235294117
2022-02-09 13:00:00+00:00,0.04923529411764706,2.310705882352941,13.794411764705883,2.3080000000000003,12.096176470588235
2022-02-09 14:00:00+00:00,0.04988235294117647,2.622705882352941,15.208,2.202705882352941,14.17
2022-02-09 15:00:00+00:00,0.051823529411764706,2.0536470588235294,14.289000000000001,1.3742941176470589,17.65058823529412
2022-02-09 16:00:00+00:00,0.0543125,1.4515625,12.6615625,3.6395,13.5698125
2022-02-09 17:00:00+00:00,0.049823529411764704,1.2379411764705883,10.70270588235294,1.8768823529411762,11.715764705882354
2022-02-09 18:00:00+00:00,0.04752941176470588,1.0048823529411763,9.381176470588235,2.853705882352941,9.685294117647059
2022-02-09 19:00:00+00:00,0.046117647058823534,0.9643529411764705,8.133058823529412,2.6328235294117643,6.895411764705883
2022-02-09 20:00:00+00:00,0.04582352941176471,1.1431764705882352,7.462941176470588,1.9267647058823532,8.35729411764706
2022-02-09 21:00:00+00:00,0.044823529411764707,1.3980588235294118,7.167470588235295,2.2944705882352943,6.771529411764706
2022-02-09 22:00:00+00:00,0.042823529411764705,1.4732352941176472,7.206647058823529,1.8919411764705885,5.90135294117647
2022-02-09 23:00:00+00:00,0.04158823529411765,1.6055294117647059,7.001705882352942,2.3031176470588237,5.041823529411765
2022-02-10 00:00:00+00:00,0.0,0.0,0.0,1.8311875,7.225937500000001
2022-02-10 01:00:00+00:00,0.04458823529411765,1.4756470588235293,5.9165882352941175,1.646235294117647,5.521705882352941
2022-02-10 02:00:00+00:00,0.04847058823529412,1.741529411764706,5.650705882352941,2.1421176470588232,6.020705882352941
2022-02-10 03:00:00+00:00,0.049176470588235294,1.984294117647059,5.330235294117648,2.3036470588235294,6.822823529411765
